call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
14329,2021-05-11,21,9:19:00 AM,9:19:00 AM,9:20:19 AM,0,79,TRUE
14330,2021-05-11,22,9:20:09 AM,9:20:09 AM,9:21:07 AM,0,59,TRUE
14331,2021-05-11,23,9:24:16 AM,9:24:16 AM,9:25:59 AM,0,103,TRUE
14332,2021-05-11,24,9:25:17 AM,9:25:17 AM,9:27:27 AM,0,130,TRUE
14333,2021-05-11,25,9:30:11 AM,9:30:11 AM,9:33:21 AM,0,190,TRUE
14334,2021-05-11,26,9:30:52 AM,9:30:52 AM,9:39:34 AM,0,522,TRUE
14335,2021-05-11,27,9:36:07 AM,9:36:07 AM,9:38:33 AM,0,146,TRUE
14336,2021-05-11,28,9:43:44 AM,9:43:44 AM,9:51:34 AM,0,470,TRUE
14337,2021-05-11,29,9:46:19 AM,9:46:19 AM,9:48:08 AM,0,108,TRUE
14338,2021-05-11,30,9:49:58 AM,9:49:58 AM,9:51:40 AM,0,103,TRUE
14339,2021-05-11,31,9:53:56 AM,9:53:56 AM,9:58:12 AM,0,257,TRUE
14340,2021-05-11,32,9:54:51 AM,9:54:51 AM,9:55:07 AM,0,16,TRUE
14341,2021-05-11,33,9:54:58 AM,9:54:58 AM,9:57:18 AM,0,140,TRUE
14342,2021-05-11,34,9:56:37 AM,9:56:37 AM,9:57:57 AM,0,79,TRUE
14343,2021-05-11,35,9:58:30 AM,9:58:30 AM,10:06:53 AM,0,502,TRUE
14344,2021-05-11,36,10:00:52 AM,10:00:52 AM,10:07:02 AM,0,371,TRUE
14345,2021-05-11,37,10:01:38 AM,10:01:38 AM,10:09:55 AM,0,497,TRUE
14346,2021-05-11,38,10:02:04 AM,10:02:04 AM,10:03:24 AM,0,81,TRUE
14347,2021-05-11,39,10:04:19 AM,10:04:19 AM,10:09:22 AM,0,303,TRUE
14348,2021-05-11,40,10:08:10 AM,10:08:10 AM,10:08:45 AM,0,35,TRUE
14349,2021-05-11,41,10:10:17 AM,10:10:17 AM,10:22:07 AM,0,710,TRUE
14350,2021-05-11,42,10:11:59 AM,10:11:59 AM,10:16:22 AM,0,263,TRUE
14351,2021-05-11,43,10:12:40 AM,10:12:40 AM,10:21:51 AM,0,550,TRUE
14352,2021-05-11,44,10:13:56 AM,10:13:56 AM,10:16:41 AM,0,165,TRUE
14353,2021-05-11,45,10:15:58 AM,10:16:22 AM,10:19:26 AM,24,185,TRUE
14354,2021-05-11,46,10:29:56 AM,10:29:56 AM,10:35:15 AM,0,318,TRUE
14355,2021-05-11,47,10:30:44 AM,10:30:44 AM,10:36:28 AM,0,344,TRUE
14356,2021-05-11,48,10:32:17 AM,10:32:17 AM,10:32:18 AM,0,1,TRUE
14357,2021-05-11,49,10:34:59 AM,10:34:59 AM,10:35:14 AM,0,15,TRUE
14358,2021-05-11,50,10:44:26 AM,10:44:26 AM,10:48:21 AM,0,235,TRUE
14359,2021-05-11,51,10:57:42 AM,10:57:42 AM,11:02:14 AM,0,272,TRUE
14360,2021-05-11,52,10:59:54 AM,10:59:54 AM,11:00:28 AM,0,34,TRUE
14361,2021-05-11,53,11:02:06 AM,11:02:06 AM,11:09:35 AM,0,449,TRUE
14362,2021-05-11,54,11:10:16 AM,11:10:16 AM,11:10:26 AM,0,10,TRUE
14363,2021-05-11,55,11:11:41 AM,11:11:41 AM,11:16:48 AM,0,307,TRUE
14364,2021-05-11,56,11:14:38 AM,11:14:38 AM,11:16:54 AM,0,136,TRUE
14365,2021-05-11,57,11:18:37 AM,11:18:37 AM,11:29:56 AM,0,679,TRUE
14366,2021-05-11,58,11:24:55 AM,11:24:55 AM,11:30:47 AM,0,352,TRUE
14367,2021-05-11,59,11:34:36 AM,11:34:36 AM,11:37:42 AM,0,186,TRUE
14368,2021-05-11,60,11:37:37 AM,11:37:37 AM,11:40:40 AM,0,183,TRUE
14369,2021-05-11,61,11:39:53 AM,11:39:53 AM,11:40:22 AM,0,29,TRUE
14370,2021-05-11,62,11:40:05 AM,11:40:05 AM,11:42:53 AM,0,168,TRUE
14371,2021-05-11,63,11:41:09 AM,11:41:09 AM,11:44:24 AM,0,195,TRUE
14372,2021-05-11,64,11:50:44 AM,11:50:44 AM,11:53:23 AM,0,159,TRUE
14373,2021-05-11,65,11:50:54 AM,11:50:54 AM,11:56:59 AM,0,365,TRUE
14374,2021-05-11,66,11:51:26 AM,11:51:26 AM,11:55:20 AM,0,234,TRUE
14375,2021-05-11,67,11:51:34 AM,11:51:34 AM,11:58:23 AM,0,409,TRUE
14376,2021-05-11,68,11:52:02 AM,11:53:23 AM,12:01:57 PM,81,514,FALSE
14377,2021-05-11,69,11:53:25 AM,11:55:20 AM,12:01:06 PM,115,346,FALSE
14378,2021-05-11,70,11:54:18 AM,11:56:59 AM,12:20:49 PM,161,1430,FALSE
14379,2021-05-11,71,11:58:00 AM,11:58:23 AM,12:00:54 PM,23,151,TRUE
14380,2021-05-11,72,11:59:42 AM,12:00:54 PM,12:03:42 PM,72,168,FALSE
14381,2021-05-11,73,12:00:49 PM,12:01:06 PM,12:12:04 PM,17,658,TRUE
14382,2021-05-11,74,12:03:59 PM,12:03:59 PM,12:10:26 PM,0,387,TRUE
14383,2021-05-11,75,12:04:46 PM,12:04:46 PM,12:08:43 PM,0,237,TRUE
14384,2021-05-11,76,12:12:57 PM,12:12:57 PM,12:18:01 PM,0,304,TRUE
14385,2021-05-11,77,12:13:16 PM,12:13:16 PM,12:21:10 PM,0,474,TRUE
14386,2021-05-11,78,12:15:45 PM,12:15:45 PM,12:16:11 PM,0,26,TRUE
14387,2021-05-11,79,12:16:34 PM,12:16:34 PM,12:23:59 PM,0,445,TRUE
14388,2021-05-11,80,12:18:24 PM,12:18:24 PM,12:20:26 PM,0,121,TRUE
14389,2021-05-11,81,12:21:20 PM,12:21:20 PM,12:23:32 PM,0,133,TRUE
14390,2021-05-11,82,12:22:20 PM,12:22:20 PM,12:31:17 PM,0,537,TRUE
14391,2021-05-11,83,12:31:01 PM,12:31:01 PM,12:36:05 PM,0,304,TRUE
14392,2021-05-11,84,12:32:24 PM,12:32:24 PM,12:32:47 PM,0,23,TRUE
14393,2021-05-11,85,12:35:13 PM,12:35:13 PM,12:39:10 PM,0,237,TRUE
14394,2021-05-11,86,12:40:54 PM,12:40:54 PM,12:48:32 PM,0,458,TRUE
14395,2021-05-11,87,12:45:56 PM,12:45:56 PM,12:51:03 PM,0,308,TRUE
14396,2021-05-11,88,12:50:57 PM,12:50:57 PM,12:50:59 PM,0,2,TRUE
14397,2021-05-11,89,12:57:12 PM,12:57:12 PM,1:00:02 PM,0,169,TRUE
14398,2021-05-11,90,1:01:56 PM,1:01:56 PM,1:05:22 PM,0,206,TRUE
14399,2021-05-11,91,1:08:43 PM,1:08:43 PM,1:14:57 PM,0,374,TRUE
14400,2021-05-11,92,1:11:42 PM,1:11:42 PM,1:12:07 PM,0,25,TRUE
14401,2021-05-11,93,1:12:10 PM,1:12:10 PM,1:12:48 PM,0,37,TRUE
14402,2021-05-11,94,1:14:49 PM,1:14:49 PM,1:20:22 PM,0,333,TRUE
14403,2021-05-11,95,1:19:53 PM,1:19:53 PM,1:41:59 PM,0,1326,TRUE
14404,2021-05-11,96,1:20:29 PM,1:20:29 PM,1:22:10 PM,0,101,TRUE
14405,2021-05-11,97,1:24:52 PM,1:24:52 PM,1:41:15 PM,0,983,TRUE
14406,2021-05-11,98,1:26:34 PM,1:26:34 PM,1:29:04 PM,0,150,TRUE
14407,2021-05-11,99,1:37:43 PM,1:37:43 PM,1:38:01 PM,0,18,TRUE
14408,2021-05-11,100,1:41:12 PM,1:41:12 PM,1:42:54 PM,0,102,TRUE
14409,2021-05-11,101,1:41:22 PM,1:41:22 PM,1:44:10 PM,0,168,TRUE
14410,2021-05-11,102,1:43:51 PM,1:43:51 PM,1:44:09 PM,0,18,TRUE
14411,2021-05-11,103,1:47:35 PM,1:47:35 PM,1:52:10 PM,0,275,TRUE
14412,2021-05-11,104,1:47:38 PM,1:47:38 PM,1:48:17 PM,0,39,TRUE
14413,2021-05-11,105,1:48:57 PM,1:48:57 PM,1:49:48 PM,0,51,TRUE
14414,2021-05-11,106,1:54:44 PM,1:54:44 PM,1:58:10 PM,0,207,TRUE
14415,2021-05-11,107,2:07:49 PM,2:07:49 PM,2:11:39 PM,0,230,TRUE
14416,2021-05-11,108,2:09:41 PM,2:09:41 PM,2:10:07 PM,0,26,TRUE
14417,2021-05-11,109,2:12:35 PM,2:12:35 PM,2:16:06 PM,0,211,TRUE
14418,2021-05-11,110,2:14:34 PM,2:14:34 PM,2:18:27 PM,0,233,TRUE
14419,2021-05-11,111,2:18:58 PM,2:18:58 PM,2:19:40 PM,0,42,TRUE
14420,2021-05-11,112,2:22:08 PM,2:22:08 PM,2:24:37 PM,0,149,TRUE
14421,2021-05-11,113,2:25:18 PM,2:25:18 PM,2:31:05 PM,0,348,TRUE
14422,2021-05-11,114,2:25:33 PM,2:25:33 PM,2:27:11 PM,0,97,TRUE
14423,2021-05-11,115,2:32:24 PM,2:32:24 PM,2:38:49 PM,0,385,TRUE
14424,2021-05-11,116,2:35:17 PM,2:35:17 PM,2:38:26 PM,0,189,TRUE
14425,2021-05-11,117,2:39:36 PM,2:39:36 PM,2:43:58 PM,0,262,TRUE
14426,2021-05-11,118,2:43:29 PM,2:43:29 PM,2:49:29 PM,0,359,TRUE
14427,2021-05-11,119,2:45:44 PM,2:45:44 PM,2:48:02 PM,0,138,TRUE
14428,2021-05-11,120,2:52:38 PM,2:52:38 PM,2:55:35 PM,0,176,TRUE
14429,2021-05-11,121,2:56:14 PM,2:56:14 PM,2:57:11 PM,0,58,TRUE
14430,2021-05-11,122,2:59:00 PM,2:59:00 PM,3:02:05 PM,0,186,TRUE
14431,2021-05-11,123,3:00:50 PM,3:00:50 PM,3:18:59 PM,0,1089,TRUE
14432,2021-05-11,124,3:18:05 PM,3:18:05 PM,3:26:54 PM,0,529,TRUE
14433,2021-05-11,125,3:19:41 PM,3:19:41 PM,3:25:52 PM,0,371,TRUE
14434,2021-05-11,126,3:24:55 PM,3:24:55 PM,3:27:19 PM,0,144,TRUE
14435,2021-05-11,127,3:25:16 PM,3:25:16 PM,3:27:28 PM,0,132,TRUE
14436,2021-05-11,128,3:25:44 PM,3:25:52 PM,3:29:25 PM,8,213,TRUE
14437,2021-05-11,129,3:30:34 PM,3:30:34 PM,3:35:25 PM,0,291,TRUE
14438,2021-05-11,130,3:31:13 PM,3:31:13 PM,3:52:04 PM,0,1251,TRUE
14439,2021-05-11,131,3:32:04 PM,3:32:04 PM,3:35:17 PM,0,193,TRUE
14440,2021-05-11,132,3:32:31 PM,3:32:31 PM,3:32:52 PM,0,21,TRUE
14441,2021-05-11,133,3:33:48 PM,3:33:48 PM,3:49:18 PM,0,930,TRUE
14442,2021-05-11,134,3:33:50 PM,3:35:17 PM,3:39:36 PM,87,258,FALSE
14443,2021-05-11,135,3:33:59 PM,3:35:25 PM,3:45:37 PM,85,612,FALSE
14444,2021-05-11,136,3:34:03 PM,3:39:36 PM,3:46:55 PM,332,440,FALSE
14445,2021-05-11,137,3:34:09 PM,3:45:37 PM,3:51:44 PM,688,367,FALSE
14446,2021-05-11,138,3:40:40 PM,3:46:55 PM,3:48:37 PM,376,101,FALSE
14447,2021-05-11,139,3:44:19 PM,3:48:37 PM,3:49:08 PM,257,31,FALSE
14448,2021-05-11,140,3:46:51 PM,3:49:08 PM,3:53:53 PM,137,285,FALSE
14449,2021-05-11,141,3:49:37 PM,3:49:37 PM,3:51:40 PM,0,123,TRUE
14450,2021-05-11,142,3:51:12 PM,3:51:40 PM,3:55:56 PM,28,256,TRUE
14451,2021-05-11,143,3:51:56 PM,3:51:56 PM,4:08:22 PM,0,986,TRUE
14452,2021-05-11,144,3:52:38 PM,3:52:38 PM,4:12:39 PM,0,1201,TRUE
14453,2021-05-11,145,3:57:03 PM,3:57:03 PM,4:05:29 PM,0,506,TRUE
14454,2021-05-11,146,4:02:13 PM,4:02:13 PM,4:03:11 PM,0,57,TRUE
14455,2021-05-11,147,4:02:41 PM,4:03:11 PM,4:17:18 PM,30,848,TRUE
14456,2021-05-11,148,4:02:56 PM,4:05:29 PM,4:26:36 PM,152,1268,FALSE
14457,2021-05-11,149,4:07:12 PM,4:08:22 PM,4:14:17 PM,69,356,FALSE
14458,2021-05-11,150,4:07:18 PM,4:12:39 PM,4:13:32 PM,321,53,FALSE
14459,2021-05-11,151,4:10:44 PM,4:13:32 PM,4:20:55 PM,168,442,FALSE
14460,2021-05-11,152,4:16:35 PM,4:16:35 PM,4:22:27 PM,0,351,TRUE
14461,2021-05-11,153,4:19:23 PM,4:19:23 PM,4:22:21 PM,0,178,TRUE
14462,2021-05-11,154,4:20:24 PM,4:20:55 PM,4:22:52 PM,30,118,TRUE
14463,2021-05-11,155,4:20:45 PM,4:22:21 PM,4:25:41 PM,96,200,FALSE
14464,2021-05-11,156,4:23:44 PM,4:23:44 PM,4:25:32 PM,0,108,TRUE
14465,2021-05-11,157,4:27:52 PM,4:27:52 PM,4:33:28 PM,0,336,TRUE
14466,2021-05-11,158,4:33:54 PM,4:33:54 PM,4:35:13 PM,0,79,TRUE
14467,2021-05-11,159,4:46:33 PM,4:46:33 PM,4:54:03 PM,0,450,TRUE
14468,2021-05-11,160,5:00:16 PM,5:00:16 PM,5:02:04 PM,0,108,TRUE
14469,2021-05-11,161,5:01:15 PM,5:01:15 PM,5:01:32 PM,0,17,TRUE
14470,2021-05-11,162,5:02:14 PM,5:02:14 PM,5:04:17 PM,0,123,TRUE
14471,2021-05-11,163,5:03:14 PM,5:03:14 PM,5:09:25 PM,0,371,TRUE
14472,2021-05-11,164,5:14:37 PM,5:14:37 PM,5:15:10 PM,0,33,TRUE
14473,2021-05-11,165,5:19:45 PM,5:19:45 PM,5:20:54 PM,0,69,TRUE
14474,2021-05-11,166,5:20:19 PM,5:20:19 PM,5:26:16 PM,0,358,TRUE
14475,2021-05-11,167,5:21:33 PM,5:21:33 PM,5:23:23 PM,0,110,TRUE
14476,2021-05-11,168,5:27:49 PM,5:27:49 PM,5:43:43 PM,0,954,TRUE
14477,2021-05-11,170,5:40:01 PM,5:40:01 PM,5:48:31 PM,0,510,TRUE
14478,2021-05-11,171,5:45:18 PM,5:45:18 PM,5:49:40 PM,0,261,TRUE
14479,2021-05-11,172,5:50:32 PM,5:50:32 PM,5:52:21 PM,0,109,TRUE
14480,2021-05-11,173,5:57:47 PM,5:57:47 PM,5:58:23 PM,0,37,TRUE
14481,2021-05-12,1,8:00:00 AM,8:00:00 AM,8:08:28 AM,0,509,TRUE
14482,2021-05-12,2,8:11:12 AM,8:11:12 AM,8:11:41 AM,0,30,TRUE
14483,2021-05-12,3,8:12:29 AM,8:12:29 AM,8:16:32 AM,0,243,TRUE
14484,2021-05-12,4,8:15:15 AM,8:15:15 AM,8:25:29 AM,0,613,TRUE
14485,2021-05-12,5,8:18:31 AM,8:18:31 AM,8:25:32 AM,0,421,TRUE
14486,2021-05-12,6,8:18:56 AM,8:18:56 AM,8:21:08 AM,0,132,TRUE
14487,2021-05-12,7,8:19:35 AM,8:19:35 AM,8:21:22 AM,0,107,TRUE
14488,2021-05-12,8,8:20:14 AM,8:21:08 AM,8:21:12 AM,54,4,TRUE
14489,2021-05-12,9,8:20:47 AM,8:21:12 AM,8:35:25 AM,25,852,TRUE
14490,2021-05-12,10,8:24:11 AM,8:24:11 AM,8:24:45 AM,0,34,TRUE
14491,2021-05-12,11,8:24:17 AM,8:24:45 AM,8:27:09 AM,28,144,TRUE
14492,2021-05-12,12,8:31:46 AM,8:31:46 AM,8:43:29 AM,0,704,TRUE
14493,2021-05-12,13,8:31:58 AM,8:31:58 AM,8:33:48 AM,0,110,TRUE
14494,2021-05-12,14,8:36:04 AM,8:36:04 AM,8:37:34 AM,0,91,TRUE
14495,2021-05-12,15,8:38:42 AM,8:38:42 AM,8:45:12 AM,0,390,TRUE
14496,2021-05-12,16,8:38:45 AM,8:38:45 AM,8:39:19 AM,0,35,TRUE
14497,2021-05-12,17,8:46:18 AM,8:46:18 AM,8:51:29 AM,0,311,TRUE
14498,2021-05-12,18,8:55:49 AM,8:55:49 AM,8:58:45 AM,0,176,TRUE
14499,2021-05-12,19,8:58:24 AM,8:58:24 AM,8:59:44 AM,0,80,TRUE
14500,2021-05-12,20,9:01:59 AM,9:01:59 AM,9:03:24 AM,0,85,TRUE
14501,2021-05-12,21,9:03:56 AM,9:03:56 AM,9:06:44 AM,0,168,TRUE
14502,2021-05-12,22,9:06:50 AM,9:06:50 AM,9:15:17 AM,0,507,TRUE
14503,2021-05-12,23,9:09:00 AM,9:09:00 AM,9:15:45 AM,0,405,TRUE
14504,2021-05-12,24,9:09:37 AM,9:09:37 AM,9:10:52 AM,0,75,TRUE
14505,2021-05-12,25,9:10:27 AM,9:10:27 AM,9:12:52 AM,0,145,TRUE
14506,2021-05-12,26,9:11:20 AM,9:11:20 AM,9:30:48 AM,0,1168,TRUE
14507,2021-05-12,27,9:12:51 AM,9:12:52 AM,9:17:49 AM,1,297,TRUE
14508,2021-05-12,28,9:20:50 AM,9:20:50 AM,9:28:46 AM,0,477,TRUE
14509,2021-05-12,29,9:22:10 AM,9:22:10 AM,9:25:45 AM,0,215,TRUE
14510,2021-05-12,30,9:29:03 AM,9:29:03 AM,9:37:40 AM,0,517,TRUE
14511,2021-05-12,31,9:30:58 AM,9:30:58 AM,9:31:06 AM,0,8,TRUE
14512,2021-05-12,32,9:38:01 AM,9:38:01 AM,9:39:32 AM,0,92,TRUE
14513,2021-05-12,33,9:42:19 AM,9:42:19 AM,9:44:22 AM,0,122,TRUE
14514,2021-05-12,34,9:45:33 AM,9:45:33 AM,9:52:39 AM,0,426,TRUE
14515,2021-05-12,35,9:45:53 AM,9:45:53 AM,9:46:49 AM,0,56,TRUE
14516,2021-05-12,36,9:48:58 AM,9:48:58 AM,9:54:50 AM,0,352,TRUE
14517,2021-05-12,37,9:48:59 AM,9:48:59 AM,9:51:55 AM,0,176,TRUE
14518,2021-05-12,38,9:50:57 AM,9:50:57 AM,9:58:08 AM,0,431,TRUE
14519,2021-05-12,39,9:51:24 AM,9:51:55 AM,9:59:09 AM,31,434,TRUE
14520,2021-05-12,40,9:53:31 AM,9:53:31 AM,9:58:18 AM,0,287,TRUE
14521,2021-05-12,41,10:03:36 AM,10:03:36 AM,10:27:47 AM,0,1451,TRUE
14522,2021-05-12,42,10:04:58 AM,10:04:58 AM,10:07:15 AM,0,137,TRUE
14523,2021-05-12,43,10:06:10 AM,10:06:10 AM,10:15:00 AM,0,530,TRUE
14524,2021-05-12,44,10:06:23 AM,10:06:23 AM,10:17:13 AM,0,651,TRUE
14525,2021-05-12,45,10:13:37 AM,10:13:37 AM,10:14:53 AM,0,75,TRUE
14526,2021-05-12,46,10:20:02 AM,10:20:02 AM,10:23:15 AM,0,193,TRUE
14527,2021-05-12,47,10:24:19 AM,10:24:19 AM,10:30:14 AM,0,355,TRUE
14528,2021-05-12,48,10:29:41 AM,10:29:41 AM,10:31:06 AM,0,85,TRUE
14529,2021-05-12,49,10:30:11 AM,10:30:11 AM,10:30:22 AM,0,11,TRUE
14530,2021-05-12,50,10:32:24 AM,10:32:24 AM,10:41:15 AM,0,531,TRUE
14531,2021-05-12,51,10:34:58 AM,10:34:58 AM,10:38:43 AM,0,225,TRUE
14532,2021-05-12,52,10:35:33 AM,10:35:33 AM,10:43:49 AM,0,496,TRUE
14533,2021-05-12,53,10:38:55 AM,10:38:55 AM,10:41:41 AM,0,167,TRUE
14534,2021-05-12,54,10:40:34 AM,10:40:34 AM,10:50:08 AM,0,575,TRUE
14535,2021-05-12,55,10:45:58 AM,10:45:58 AM,10:51:22 AM,0,323,TRUE
14536,2021-05-12,56,10:46:22 AM,10:46:22 AM,10:47:21 AM,0,59,TRUE
14537,2021-05-12,57,10:48:55 AM,10:48:55 AM,10:58:32 AM,0,577,TRUE
14538,2021-05-12,58,10:55:23 AM,10:55:23 AM,11:01:09 AM,0,346,TRUE
14539,2021-05-12,59,10:56:45 AM,10:56:45 AM,11:06:54 AM,0,609,TRUE
14540,2021-05-12,60,11:00:59 AM,11:00:59 AM,11:02:54 AM,0,115,TRUE
14541,2021-05-12,61,11:01:56 AM,11:01:56 AM,11:06:09 AM,0,254,TRUE
14542,2021-05-12,62,11:12:25 AM,11:12:25 AM,11:37:35 AM,0,1510,TRUE
14543,2021-05-12,63,11:12:46 AM,11:12:46 AM,11:24:56 AM,0,730,TRUE
14544,2021-05-12,64,11:24:48 AM,11:24:48 AM,11:31:33 AM,0,405,TRUE
14545,2021-05-12,65,11:26:50 AM,11:26:50 AM,11:31:19 AM,0,269,TRUE
14546,2021-05-12,66,11:28:02 AM,11:28:02 AM,11:28:52 AM,0,50,TRUE
14547,2021-05-12,67,11:41:46 AM,11:41:46 AM,11:42:05 AM,0,19,TRUE
14548,2021-05-12,68,11:50:06 AM,11:50:06 AM,11:53:56 AM,0,230,TRUE
14549,2021-05-12,69,11:52:24 AM,11:52:24 AM,12:03:00 PM,0,636,TRUE
14550,2021-05-12,70,11:55:01 AM,11:55:01 AM,11:57:35 AM,0,153,TRUE
14551,2021-05-12,71,11:56:59 AM,11:56:59 AM,11:57:25 AM,0,26,TRUE
14552,2021-05-12,72,12:02:51 PM,12:02:51 PM,12:05:02 PM,0,132,TRUE
14553,2021-05-12,73,12:08:29 PM,12:08:29 PM,12:11:09 PM,0,160,TRUE
14554,2021-05-12,74,12:09:47 PM,12:09:47 PM,12:10:20 PM,0,33,TRUE
14555,2021-05-12,75,12:10:32 PM,12:10:32 PM,12:24:58 PM,0,866,TRUE
14556,2021-05-12,76,12:12:17 PM,12:12:17 PM,12:13:05 PM,0,48,TRUE
14557,2021-05-12,77,12:18:02 PM,12:18:02 PM,12:19:33 PM,0,91,TRUE
14558,2021-05-12,78,12:20:38 PM,12:20:38 PM,12:20:56 PM,0,19,TRUE
14559,2021-05-12,79,12:28:07 PM,12:28:07 PM,12:29:43 PM,0,96,TRUE
14560,2021-05-12,80,12:29:21 PM,12:29:21 PM,12:29:54 PM,0,33,TRUE
14561,2021-05-12,81,12:33:32 PM,12:33:32 PM,12:35:55 PM,0,144,TRUE
14562,2021-05-12,82,12:36:14 PM,12:36:14 PM,12:38:16 PM,0,122,TRUE
14563,2021-05-12,83,12:38:36 PM,12:38:36 PM,12:41:27 PM,0,171,TRUE
14564,2021-05-12,84,12:43:24 PM,12:43:24 PM,12:43:40 PM,0,15,TRUE
14565,2021-05-12,85,12:45:36 PM,12:45:36 PM,12:49:24 PM,0,227,TRUE
14566,2021-05-12,86,12:46:53 PM,12:46:53 PM,12:51:35 PM,0,281,TRUE
14567,2021-05-12,87,12:51:56 PM,12:51:56 PM,12:54:58 PM,0,182,TRUE
14568,2021-05-12,88,12:54:20 PM,12:54:20 PM,1:04:15 PM,0,595,TRUE
14569,2021-05-12,89,12:58:46 PM,12:58:46 PM,1:01:43 PM,0,177,TRUE
14570,2021-05-12,90,1:00:32 PM,1:00:32 PM,1:01:32 PM,0,60,TRUE
14571,2021-05-12,91,1:04:36 PM,1:04:36 PM,1:10:27 PM,0,351,TRUE
14572,2021-05-12,92,1:05:02 PM,1:05:02 PM,1:06:12 PM,0,70,TRUE
14573,2021-05-12,93,1:05:23 PM,1:05:23 PM,1:06:05 PM,0,42,TRUE
14574,2021-05-12,94,1:06:31 PM,1:06:31 PM,1:07:53 PM,0,82,TRUE
14575,2021-05-12,95,1:07:37 PM,1:07:37 PM,1:19:19 PM,0,702,TRUE
14576,2021-05-12,96,1:09:08 PM,1:09:08 PM,1:12:54 PM,0,225,TRUE
14577,2021-05-12,97,1:13:26 PM,1:13:26 PM,1:15:19 PM,0,113,TRUE
14578,2021-05-12,98,1:14:14 PM,1:14:14 PM,1:26:58 PM,0,764,TRUE
14579,2021-05-12,99,1:25:19 PM,1:25:19 PM,1:25:55 PM,0,36,TRUE
14580,2021-05-12,100,1:27:30 PM,1:27:30 PM,1:27:52 PM,0,22,TRUE
14581,2021-05-12,101,1:27:59 PM,1:27:59 PM,1:29:35 PM,0,96,TRUE
14582,2021-05-12,102,1:34:44 PM,1:34:44 PM,1:42:04 PM,0,440,TRUE
14583,2021-05-12,103,1:38:47 PM,1:38:47 PM,1:41:13 PM,0,146,TRUE
14584,2021-05-12,104,1:56:43 PM,1:56:43 PM,1:57:44 PM,0,61,TRUE
14585,2021-05-12,105,1:58:06 PM,1:58:06 PM,2:08:49 PM,0,644,TRUE
14586,2021-05-12,106,1:58:17 PM,1:58:17 PM,1:59:33 PM,0,76,TRUE
14587,2021-05-12,107,2:03:15 PM,2:03:15 PM,2:03:17 PM,0,2,TRUE
14588,2021-05-12,108,2:05:39 PM,2:05:39 PM,2:29:14 PM,0,1415,TRUE
14589,2021-05-12,109,2:06:02 PM,2:06:02 PM,2:07:17 PM,0,75,TRUE
14590,2021-05-12,110,2:08:55 PM,2:08:55 PM,2:09:11 PM,0,17,TRUE
14591,2021-05-12,111,2:12:38 PM,2:12:38 PM,2:16:34 PM,0,236,TRUE
14592,2021-05-12,112,2:12:50 PM,2:12:50 PM,2:14:25 PM,0,96,TRUE
14593,2021-05-12,113,2:14:43 PM,2:14:43 PM,2:15:30 PM,0,47,TRUE
14594,2021-05-12,114,2:23:04 PM,2:23:04 PM,2:23:34 PM,0,29,TRUE
14595,2021-05-12,115,2:23:38 PM,2:23:38 PM,2:28:01 PM,0,263,TRUE
14596,2021-05-12,116,2:27:48 PM,2:27:48 PM,2:29:14 PM,0,87,TRUE
14597,2021-05-12,117,2:30:41 PM,2:30:41 PM,2:35:37 PM,0,296,TRUE
14598,2021-05-12,118,2:31:08 PM,2:31:08 PM,2:41:19 PM,0,611,TRUE
14599,2021-05-12,119,2:34:56 PM,2:34:56 PM,2:38:15 PM,0,199,TRUE
14600,2021-05-12,120,2:36:59 PM,2:36:59 PM,2:37:50 PM,0,51,TRUE
14601,2021-05-12,121,2:37:19 PM,2:37:19 PM,2:38:14 PM,0,56,TRUE
14602,2021-05-12,122,2:40:34 PM,2:40:34 PM,2:41:15 PM,0,42,TRUE
14603,2021-05-12,123,2:44:24 PM,2:44:24 PM,2:50:55 PM,0,391,TRUE
14604,2021-05-12,124,2:56:38 PM,2:56:38 PM,2:59:42 PM,0,184,TRUE
14605,2021-05-12,125,2:57:56 PM,2:57:56 PM,3:01:17 PM,0,201,TRUE
14606,2021-05-12,126,3:02:57 PM,3:02:57 PM,3:04:04 PM,0,66,TRUE
14607,2021-05-12,127,3:05:19 PM,3:05:19 PM,3:08:48 PM,0,208,TRUE
14608,2021-05-12,128,3:06:45 PM,3:06:45 PM,3:11:02 PM,0,257,TRUE
14609,2021-05-12,129,3:07:52 PM,3:07:52 PM,3:36:42 PM,0,1730,TRUE
14610,2021-05-12,130,3:16:24 PM,3:16:24 PM,3:46:50 PM,0,1826,TRUE
14611,2021-05-12,131,3:17:42 PM,3:17:42 PM,3:17:56 PM,0,14,TRUE
14612,2021-05-12,132,3:23:08 PM,3:23:08 PM,3:23:20 PM,0,12,TRUE
14613,2021-05-12,133,3:27:57 PM,3:27:57 PM,3:31:32 PM,0,214,TRUE
14614,2021-05-12,134,3:29:00 PM,3:29:00 PM,3:36:54 PM,0,474,TRUE
14615,2021-05-12,135,3:33:09 PM,3:33:09 PM,3:37:33 PM,0,264,TRUE
14616,2021-05-12,136,3:34:04 PM,3:36:42 PM,3:36:48 PM,159,6,FALSE
14617,2021-05-12,137,3:36:29 PM,3:36:48 PM,3:45:10 PM,19,502,TRUE
14618,2021-05-12,138,3:37:41 PM,3:37:41 PM,3:42:32 PM,0,291,TRUE
